id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
2323,6-82,2019/1/17 10:50,7.958058779,1669.817181,1766.427971,0.6113896
2324,6-82,2019/1/17 11:00,6.844940836,1309.389657,1704.231603,0.123509103
2325,6-82,2019/1/17 11:10,6.026727998,793.9960381,1511.507479,0.04000295
2326,6-82,2019/1/17 11:20,5.742719584,745.1359376,1474.846897,0.04000295
2327,6-82,2019/1/17 11:30,6.099888719,894.1136565,1546.876464,0.04000295
2328,6-82,2019/1/17 11:40,6.227566977,924.5606541,1532.807792,0.051753815
2329,6-82,2019/1/17 11:50,5.046535549,444.4336218,1247.850625,0.030002212
2330,6-82,2019/1/17 12:00,5.028657061,433.3805784,1253.515404,0.030002212
2331,6-82,2019/1/17 12:10,4.797412956,361.0511863,1191.973095,0.030002212
2332,6-82,2019/1/17 12:20,4.356611172,262.1873807,1127.998389,0.030002212
2333,6-82,2019/1/17 12:30,3.995262855,131.2493032,1079.872282,0.030002212
2334,6-82,2019/1/17 12:40,3.242543271,29.77118313,1064.721732,0.030002212
2335,6-82,2019/1/17 12:50,2.5428269,-5.290876366,293.8352621,63.86678712
2336,6-82,2019/1/17 13:00,3.026303252,-2.231949553,7.794553255,89.016556
2337,6-82,2019/1/17 13:10,3.38777652,-2.427578602,11.8211589,88.98438693
2338,6-82,2019/1/17 13:20,3.702340869,138.2741646,958.7607248,4.910361779
2339,6-82,2019/1/17 13:30,3.3321121,107.4714825,1073.439829,0.030002212
2340,6-82,2019/1/17 13:40,3.59446715,138.585393,1073.482114,0.030002212
2341,6-82,2019/1/17 13:50,3.426172649,124.2333354,1073.114019,0.030002212
2342,6-82,2019/1/17 14:00,3.538523372,137.9985062,1073.179508,0.030002212
2343,6-82,2019/1/17 14:10,3.919110203,169.6281655,1075.916136,0.030002212
2344,6-82,2019/1/17 14:20,4.074032554,204.3078601,1074.302022,0.030002212
2345,6-82,2019/1/17 14:30,3.840384557,146.3216322,1072.902618,0.030002212
2346,6-82,2019/1/17 14:40,3.49217309,98.95272689,1072.755032,0.030002212
2347,6-82,2019/1/17 14:50,3.687770525,144.6054315,1073.616417,0.030002212
2348,6-82,2019/1/17 15:00,3.436332219,72.29382294,1073.197749,0.030002212
2349,6-82,2019/1/17 15:10,2.823229499,27.29025104,1058.967421,0.030002212
2350,6-82,2019/1/17 15:20,3.14823275,58.37748627,1067.70542,0.030002212
2351,6-82,2019/1/17 15:30,4.369578983,233.9367686,1091.361008,0.030002212
2352,6-82,2019/1/17 15:40,4.740175328,307.9823606,1141.819991,0.030002212
2353,6-82,2019/1/17 15:50,4.560831757,261.1825594,1097.212309,0.030002212
2354,6-82,2019/1/17 16:00,4.6120192,310.8100898,1143.37858,0.030002212
2355,6-82,2019/1/17 16:10,4.907220048,387.1409872,1214.988651,0.030002212
2356,6-82,2019/1/17 16:20,5.028215958,426.0533799,1250.326948,0.030002212
2357,6-82,2019/1/17 16:30,5.116777708,446.6477831,1264.849914,0.030002212
2358,6-82,2019/1/17 16:40,4.507475629,291.1315849,1139.883377,0.030002212
2359,6-82,2019/1/17 16:50,4.882622451,339.558666,1169.089318,0.030002212
2360,6-82,2019/1/17 17:00,5.367488203,520.83565,1330.608694,0.030002212
2361,6-82,2019/1/17 17:10,6.558208724,1099.541938,1669.907202,0.030002212
2362,6-82,2019/1/17 17:20,7.047176543,1342.290901,1769.435738,0.030002212
2363,6-82,2019/1/17 17:30,6.638720694,1177.873583,1716.181251,0.030002212
2364,6-82,2019/1/17 17:40,5.893168657,898.6042229,1570.877751,0.030002212
2365,6-82,2019/1/17 17:50,5.512420105,703.4020113,1460.800619,0.030002212
2366,6-82,2019/1/17 18:00,6.249745991,941.8382548,1602.407473,0.030002212
2367,6-82,2019/1/17 18:10,6.278695653,823.6872007,1537.777013,0.030002212
2368,6-82,2019/1/17 18:20,6.454238537,920.0700747,1596.178964,0.030002212
2369,6-82,2019/1/17 18:30,6.333529369,1035.64238,1658.229473,0.030002212
2370,6-82,2019/1/17 18:40,6.774647199,1156.069831,1715.541223,0.030002212
2371,6-82,2019/1/17 18:50,7.152852228,1379.691619,1768.949097,0.030002212
2372,6-82,2019/1/17 19:00,7.394513252,1498.011615,1770.792853,0.030002212
2373,6-82,2019/1/17 19:10,7.440025503,1536.36381,1770.450487,0.037002728
2374,6-82,2019/1/17 19:20,7.406870815,1609.155593,1770.743114,0.022001622
2375,6-82,2019/1/17 19:30,7.329784532,1576.094282,1771.001781,0.032502396
2376,6-82,2019/1/17 19:40,7.366798624,1506.637078,1770.394106,0.050003685
2377,6-82,2019/1/17 19:50,6.840412415,1252.212621,1743.912356,0.050003685
2378,6-82,2019/1/17 20:00,6.806199218,1143.433973,1712.296419,0.050003685
2379,6-82,2019/1/17 20:10,6.639977802,1189.060006,1715.076151,0.050003685
2380,6-82,2019/1/17 20:20,6.473888707,1136.693669,1701.708021,0.050003685
2381,6-82,2019/1/17 20:30,6.685034239,1217.150548,1725.225143,0.050003685
2382,6-82,2019/1/17 20:40,6.786850479,1154.744892,1715.996373,0.050003685
2383,6-82,2019/1/17 20:50,6.689114235,1122.723977,1697.368875,0.050003685
2384,6-82,2019/1/17 21:00,7.013007447,1146.341739,1714.068888,0.050003685
2385,6-82,2019/1/17 21:10,7.485412667,1378.091017,1760.468929,0.050003685
2386,6-82,2019/1/17 21:20,8.024083025,1713.6304,1770.969447,0.051503796
2387,6-82,2019/1/17 21:30,7.901249185,1832.199379,1771.125308,0.431031758
2388,6-82,2019/1/17 21:40,8.203147212,1921.20169,1770.519292,0.72888704
2389,6-82,2019/1/17 21:50,8.486027158,1985.492516,1770.507678,1.367934133
2390,6-82,2019/1/17 22:00,9.224764497,1987.911202,1770.605514,2.458514473
2391,6-82,2019/1/17 22:10,8.969341829,2003.605986,1770.346026,3.465672029
2392,6-82,2019/1/17 22:20,8.376756745,1982.682579,1769.953881,1.837968767
2393,6-82,2019/1/17 22:30,7.756839242,1682.0541,1770.525917,0.064838113
2394,6-82,2019/1/17 22:40,7.740644253,1727.831277,1770.509334,0.085589643
2395,6-82,2019/1/17 22:50,7.838034964,1688.198617,1770.782083,0.048086878
2396,6-82,2019/1/17 23:00,7.099540188,1363.54333,1767.504104,0.050003685
2397,6-82,2019/1/17 23:10,6.853358178,1256.720968,1753.41056,0.050003685
2398,6-82,2019/1/17 23:20,6.81948312,1370.230275,1770.773788,0.050003685
2399,6-82,2019/1/17 23:30,6.62214344,1200.744397,1728.808224,0.050003685
2400,6-82,2019/1/17 23:40,6.386723766,1125.409431,1702.578493,0.050003685
2401,6-82,2019/1/17 23:50,6.108622079,1025.869821,1653.729485,0.050003685
2402,6-82,2019/1/18 0:00,6.285539749,1118.775835,1699.210981,0.050003685
2403,6-82,2019/1/18 0:10,6.216106247,1002.083106,1640.694627,0.050003685
2404,6-82,2019/1/18 0:20,6.264139947,1120.767688,1698.047836,0.050003685
2405,6-82,2019/1/18 0:30,6.577131091,1198.716968,1737.196378,0.050003685
2406,6-82,2019/1/18 0:40,6.676624246,1265.044111,1740.044908,0.050003685
2407,6-82,2019/1/18 0:50,7.58510436,1618.901477,1771.048201,0.050003685
2408,6-82,2019/1/18 1:00,7.553662612,1703.688885,1771.205716,0.084422889
2409,6-82,2019/1/18 1:10,7.747863293,1781.735977,1770.777944,0.184346919
2410,6-82,2019/1/18 1:20,7.493263944,1616.251593,1769.974609,0.214599147
2411,6-82,2019/1/18 1:30,7.341848138,1509.011317,1767.847324,0.063171322
2412,6-82,2019/1/18 1:40,7.096283557,1408.253451,1763.572828,0.050003685
2413,6-82,2019/1/18 1:50,7.355021813,1400.952937,1760.217753,0.032419056
2414,6-82,2019/1/18 2:00,7.155939797,1311.506,1737.925086,0.010000737
2415,6-82,2019/1/18 2:10,8.025310652,1660.090284,1764.424245,0.338608281
2416,6-82,2019/1/18 2:20,7.417140681,1578.192849,1766.998398,0.071171913
2417,6-82,2019/1/18 2:30,7.577223698,1601.028087,1771.301053,0.072338664
2418,6-82,2019/1/18 2:40,8.266611417,1818.576485,1770.739818,0.612878492
2419,6-82,2019/1/18 2:50,7.899029144,1845.350987,1769.793042,0.851229392
2420,6-82,2019/1/18 3:00,8.024524064,1907.925607,1770.176073,1.232924175
2421,6-82,2019/1/18 3:10,8.405346146,1988.302463,1770.522607,2.386509186
2422,6-82,2019/1/18 3:20,8.254430288,1978.058616,1769.912429,2.242748585
2423,6-82,2019/1/18 3:30,8.255966642,1869.022102,1769.609839,1.961811218
2424,6-82,2019/1/18 3:40,8.274433237,1616.713992,1769.910775,3.456504696
2425,6-82,2019/1/18 3:50,8.209395838,1527.800591,1769.601563,3.958625034
2426,6-82,2019/1/18 4:00,8.425422614,1491.226847,1769.570874,5.775925607
2427,6-82,2019/1/18 4:10,7.846128798,1447.48598,1767.935199,4.118053402
2428,6-82,2019/1/18 4:20,7.408649903,1253.653162,1763.107743,4.136888148
2429,6-82,2019/1/18 4:30,7.268672771,1208.27611,1740.940263,3.909204723
2430,6-82,2019/1/18 4:40,6.955821303,1130.415752,1713.757161,4.013379051
2431,6-82,2019/1/18 4:50,7.212508429,1101.293707,1693.859572,4.322901863
2432,6-82,2019/1/18 5:00,7.324410701,1062.461339,1688.29845,5.816261933
2433,6-82,2019/1/18 5:10,8.417703844,1188.793243,1732.738665,9.099920517
2434,6-82,2019/1/18 5:20,8.84369986,1411.40131,1769.598229,8.838651262
2435,6-82,2019/1/18 5:30,8.55829834,1622.814057,1767.966711,7.002099298
2436,6-82,2019/1/18 5:40,8.436471773,1640.456241,1765.850176,4.790769651
2437,6-82,2019/1/18 5:50,8.318563423,1635.387663,1759.130885,2.832208698
2438,6-82,2019/1/18 6:00,8.927674357,1775.244644,1762.335933,3.095644779
2439,6-82,2019/1/18 6:10,8.099654828,1564.5166,1761.885749,3.219153874
2440,6-82,2019/1/18 6:20,7.113493103,1132.256452,1589.970348,2.517935515
2441,6-82,2019/1/18 6:30,4.815644285,303.4651066,1171.004396,1.189837682
2442,6-82,2019/1/18 6:40,5.510949867,432.9626446,1259.427222,2.951800843
2443,6-82,2019/1/18 6:50,6.113488687,863.3821094,1550.602127,0.579626043
2444,6-82,2019/1/18 7:00,5.97559203,860.8656069,1522.33962,0.017001254
2445,6-82,2019/1/18 7:10,5.086225527,399.8746604,1220.970937,0.010000737
2446,6-82,2019/1/18 7:20,5.337134485,520.8178656,1325.86663,0.010000737
2447,6-82,2019/1/18 7:30,5.204993946,533.4092688,1331.239587,0.010000737
2448,6-82,2019/1/18 7:40,5.893065769,755.9373071,1487.218522,0.010000737
2449,6-82,2019/1/18 7:50,6.704331565,1052.68878,1661.81586,0.010000737
2450,6-82,2019/1/18 8:00,6.959541062,1140.632924,1701.040641,0.010000737
2451,6-82,2019/1/18 8:10,6.577064943,1025.29182,1651.816083,0.010000737
2452,6-82,2019/1/18 8:20,6.045135832,803.7597152,1526.613274,0.010000737
2453,6-82,2019/1/18 8:30,5.625307498,589.1991138,1384.947553,0.010000737
2454,6-82,2019/1/18 8:40,5.705687153,596.5974468,1389.450029,0.010000737
2455,6-82,2019/1/18 8:50,6.451562666,1022.161752,1638.221625,0.010000737
2456,6-82,2019/1/18 9:00,7.369805356,1389.979926,1748.928818,0.040502986
2457,6-82,2019/1/18 9:10,6.702258417,1144.100884,1694.609024,0.04000295
2458,6-82,2019/1/18 9:20,5.878083678,834.9269717,1520.20072,0.04000295
2459,6-82,2019/1/18 9:30,5.303244766,506.341314,1298.772225,0.04000295
2460,6-82,2019/1/18 9:40,5.069684957,423.8392128,1244.301552,0.04000295
2461,6-82,2019/1/18 9:50,5.086004941,461.9335262,1270.660614,0.04000295
2462,6-82,2019/1/18 10:00,5.417374482,561.1619098,1346.845271,0.04000295
2463,6-82,2019/1/18 10:10,5.994257115,831.1033136,1532.547483,0.04000295
2464,6-82,2019/1/18 10:20,5.846186195,734.0446273,1480.655911,0.04000295
2465,6-82,2019/1/18 10:30,6.003277241,838.1815353,1537.005193,0.04000295
2466,6-82,2019/1/18 10:40,6.336190534,911.99593,1586.498367,0.04000295
2467,6-82,2019/1/18 10:50,5.987471813,773.1437647,1508.446702,0.04000295
2468,6-82,2019/1/18 11:00,5.530585297,558.7965763,1352.768699,0.052753889
2469,6-82,2019/1/18 11:10,5.56634962,598.6960135,1386.969563,0.078589122
2470,6-82,2019/1/18 11:20,5.870033953,748.4055827,1487.652108,0.480118714
2471,6-82,2019/1/18 11:30,6.355171693,963.5175129,1612.40642,0.04000295
2472,6-82,2019/1/18 11:40,6.52507618,1063.448373,1659.614778,0.04000295
2473,6-82,2019/1/18 11:50,5.838283483,780.3108994,1506.962736,0.04000295
2474,6-82,2019/1/18 12:00,5.965219302,802.3814163,1518.46389,0.04000295
2475,6-82,2019/1/18 12:10,5.005801687,443.8378388,1266.139889,0.04000295
2476,6-82,2019/1/18 12:20,4.905499843,532.6000722,1315.366958,0.04000295
2477,6-82,2019/1/18 12:30,6.123890825,795.0542187,1519.295414,1.089746965
2478,6-82,2019/1/18 12:40,6.580490694,1048.70506,1635.205612,1.020241841
2479,6-82,2019/1/18 12:50,6.216187105,915.6150651,1580.594828,0.869814106
2480,6-82,2019/1/18 13:00,6.377181675,780.3464739,1525.77098,2.374258258
2481,6-82,2019/1/18 13:10,7.830132298,1145.932704,1726.258138,5.877016385
2482,6-82,2019/1/18 13:20,7.963199136,1511.723448,1767.608553,4.856774516
2483,6-82,2019/1/18 13:30,6.669493513,1005.755592,1620.885747,2.785955283
2484,6-82,2019/1/18 13:40,6.911058905,977.4249552,1657.456813,3.430919477
2485,6-82,2019/1/18 13:50,7.022762739,937.3387815,1628.686107,4.451744694
2486,6-82,2019/1/18 14:00,6.501426913,1001.024921,1600.240373,1.533196312
2487,6-82,2019/1/18 14:10,6.126625592,797.4729033,1492.174469,1.51027796
2488,6-82,2019/1/18 14:20,6.465280261,996.2409077,1619.522003,0.043086509
2489,6-82,2019/1/18 14:30,7.041493972,1323.875099,1721.885817,0.358026381
2490,6-82,2019/1/18 14:40,5.629615391,609.1443819,1385.537832,-0.010000737
2491,6-82,2019/1/18 14:50,5.556020984,576.3142717,1356.579758,-0.010000737
2492,6-82,2019/1/18 15:00,6.321171762,855.6992225,1547.515642,-0.010000737
2493,6-82,2019/1/18 15:10,6.050178838,905.7891544,1576.731537,-0.010000737
2494,6-82,2019/1/18 15:20,6.659870538,1110.55941,1662.835563,0.002500184
2495,6-82,2019/1/18 15:30,6.168667949,859.8430002,1556.600176,0.010000737
2496,6-82,2019/1/18 15:40,6.306667494,1048.998504,1656.098858,0.010000737
2497,6-82,2019/1/18 15:50,6.46843402,984.2719668,1617.045673,0.010000737
2498,6-82,2019/1/18 16:00,6.925636663,1138.249803,1696.041579,0.010000737
2499,6-82,2019/1/18 16:10,6.133102077,836.8477017,1544.846992,0.010000737
2500,6-82,2019/1/18 16:20,5.653301408,582.3520943,1366.67488,0.010000737
2501,6-82,2019/1/18 16:30,5.410302491,481.5853498,1295.936113,0.010000737
2502,6-82,2019/1/18 16:40,5.698747457,686.4712027,1452.671117,0.010000737
2503,6-82,2019/1/18 16:50,5.861410839,789.4610096,1497.580594,0.010000737
2504,6-82,2019/1/18 17:00,7.668424542,1515.378146,1743.124771,0.32169037
2505,6-82,2019/1/18 17:10,8.412197575,1973.630288,1770.320318,2.76603717
2506,6-82,2019/1/18 17:20,8.377234641,1892.390883,1770.177741,1.04749385
2507,6-82,2019/1/18 17:30,8.475257475,1882.671682,1770.039268,0.848729203
2508,6-82,2019/1/18 17:40,8.256900211,1742.121103,1769.874299,0.316690004
2509,6-82,2019/1/18 17:50,8.3141158,1864.816073,1770.977733,1.318263802
2510,6-82,2019/1/18 18:00,7.771461158,1660.961711,1767.820793,0.718719628
2511,6-82,2019/1/18 18:10,8.213953666,1817.384922,1770.583938,1.063828388
2512,6-82,2019/1/18 18:20,8.407625035,1659.450046,1756.821201,2.290002079
2513,6-82,2019/1/18 18:30,9.549878094,1982.486937,1770.114728,5.329059351
2514,6-82,2019/1/18 18:40,9.066467793,1951.728722,1767.926911,3.740942292
2515,6-82,2019/1/18 18:50,8.527209524,1816.193372,1768.88362,1.310513225
2516,6-82,2019/1/18 19:00,8.664386726,1978.327917,1771.39522,3.99586587
2517,6-82,2019/1/18 19:10,9.270151752,1968.410555,1766.335157,6.12178442
2518,6-82,2019/1/18 19:20,7.795242746,1628.371699,1733.361275,1.326681079
2519,6-82,2019/1/18 19:30,7.342348024,1538.533512,1758.305158,0.133759859
2520,6-82,2019/1/18 19:40,9.048030644,1972.954474,1771.389774,4.180474706
2521,6-82,2019/1/18 19:50,8.13198612,1813.623519,1769.243397,0.650297922
2522,6-82,2019/1/18 20:00,8.151209951,1735.265193,1765.90241,0.3396917
2523,6-82,2019/1/18 20:10,7.125093534,1441.03911,1756.327103,0.085339623
2524,6-82,2019/1/18 20:20,9.693560297,1993.202076,1772.292578,5.856264872
2525,6-82,2019/1/18 20:30,10.75428673,2014.027689,1770.848404,9.933815277
2526,6-82,2019/1/18 20:40,8.99010206,1998.324,1770.045913,4.835022945
2527,6-82,2019/1/18 20:50,7.757574391,1707.645932,1758.428697,1.346432546
2528,6-82,2019/1/18 21:00,6.947381934,1259.290833,1729.009687,0.04000295
2529,6-82,2019/1/18 21:10,8.607111276,1915.839685,1771.0109,1.537696642
2530,6-82,2019/1/18 21:20,8.959101383,1947.73611,1769.324648,2.353423399
2531,6-82,2019/1/18 21:30,7.418875535,1510.540771,1764.236049,0.125925943
2532,6-82,2019/1/18 21:40,8.586696614,1949.194437,1770.192645,1.478692293
2533,6-82,2019/1/18 21:50,8.694577741,1991.521452,1770.452137,2.22649739
2534,6-82,2019/1/18 22:00,9.478503837,2013.040648,1770.852557,5.181048434
2535,6-82,2019/1/18 22:10,10.39316637,2014.676813,1771.875581,7.571807952
2536,6-82,2019/1/18 22:20,9.989849163,2012.551572,1770.563228,8.823566822
2537,6-82,2019/1/18 22:30,10.56075514,2014.641242,1771.291948,10.5395266
2538,6-82,2019/1/18 22:40,10.15223313,2009.91947,1769.739165,9.488949142
2539,6-82,2019/1/18 22:50,9.506299293,2013.929868,1770.141248,7.652730546
2540,6-82,2019/1/18 23:00,9.103695092,2010.381877,1770.316182,5.22930198
2541,6-82,2019/1/18 23:10,8.586534856,2004.424072,1769.909115,3.158399391
2542,6-82,2019/1/18 23:20,8.332729461,1999.231014,1770.714943,2.118406086
2543,6-82,2019/1/18 23:30,8.207190537,1914.799298,1770.014402,0.967737971
2544,6-82,2019/1/18 23:40,8.235735737,1853.754143,1770.661876,0.624295996
2545,6-82,2019/1/18 23:50,8.802326441,1928.342165,1770.435558,1.185670702
2546,6-82,2019/1/19 0:00,8.570670649,1831.425749,1770.50105,0.301272199
2547,6-82,2019/1/19 0:10,8.103896567,1597.035481,1758.256236,0.164762142
2548,6-82,2019/1/19 0:20,7.37652449,1311.612714,1764.178019,0.04000295
2549,6-82,2019/1/19 0:30,7.026636872,1297.340681,1750.013201,0.04000295
2550,6-82,2019/1/19 0:40,8.069448227,1869.208842,1771.73215,1.721126816
2551,6-82,2019/1/19 0:50,8.995034802,2003.943898,1770.714114,4.631174608
2552,6-82,2019/1/19 1:00,8.282299171,1930.111712,1770.237419,1.521528749
2553,6-82,2019/1/19 1:10,8.59201166,1984.567732,1770.63619,2.947133831
2554,6-82,2019/1/19 1:20,8.522306146,1955.872502,1769.96632,2.966051889
2555,6-82,2019/1/19 1:30,7.744511043,1702.159421,1764.129943,0.434948715
2556,6-82,2019/1/19 1:40,7.163070588,1354.473259,1740.503382,0.056337485
2557,6-82,2019/1/19 1:50,7.443193848,1601.419352,1756.98701,0.372194093
2558,6-82,2019/1/19 2:00,8.302625578,1899.442413,1769.003819,2.529436381
2559,6-82,2019/1/19 2:10,8.827585688,1998.661908,1771.753719,3.941707076
2560,6-82,2019/1/19 2:20,7.843798377,1717.907557,1766.250608,0.974238452
2561,6-82,2019/1/19 2:30,7.4529491,1618.412398,1771.028309,0.381028077
2562,6-82,2019/1/19 2:40,7.261497868,1543.530945,1762.246391,0.099507334
2563,6-82,2019/1/19 2:50,7.067106037,1371.821996,1757.127109,0.110091449
2564,6-82,2019/1/19 3:00,6.746579735,1112.524588,1690.977873,0
2565,6-82,2019/1/19 3:10,6.994320318,1271.046364,1716.347061,0.001750129
2566,6-82,2019/1/19 3:20,6.908713811,1159.102087,1703.938118,0
2567,6-82,2019/1/19 3:30,6.491620188,1063.146043,1670.058917,0
2568,6-82,2019/1/19 3:40,6.579174816,1106.148855,1691.767942,0
2569,6-82,2019/1/19 3:50,6.920542164,1276.906329,1743.840235,0
2570,6-82,2019/1/19 4:00,8.021657032,1754.161181,1770.895675,0.606044655
2571,6-82,2019/1/19 4:10,9.108069237,2000.876065,1771.988331,4.093884989
2572,6-82,2019/1/19 4:20,8.208160791,1861.881641,1769.999485,1.602951434
2573,6-82,2019/1/19 4:30,7.998441495,1706.409907,1767.345761,0.752638795
2574,6-82,2019/1/19 4:40,7.124005519,1390.789119,1707.966395,0.318690156
2575,6-82,2019/1/19 4:50,8.531083698,1864.078025,1770.073262,1.779797839
2576,6-82,2019/1/19 5:00,8.494393081,1958.451262,1769.531905,3.008054975
2577,6-82,2019/1/19 5:10,8.802679347,1996.145402,1769.821245,4.21181035
2578,6-82,2019/1/19 5:20,8.831864149,1998.884217,1771.201574,4.803270602
2579,6-82,2019/1/19 5:30,9.881607784,2012.800555,1770.564887,7.919500162
2580,6-82,2019/1/19 5:40,9.462507231,2011.546756,1769.907471,5.899018009
2581,6-82,2019/1/19 5:50,9.652973329,2013.734231,1770.045907,6.109450189
2582,6-82,2019/1/19 6:00,8.76600348,1948.23407,1770.152863,2.690948266
2583,6-82,2019/1/19 6:10,8.287246683,1905.853719,1770.82685,1.755129319
2584,6-82,2019/1/19 6:20,8.615521243,1969.255313,1769.618123,2.227164105
2585,6-82,2019/1/19 6:30,9.215465107,2014.063254,1770.028498,5.727588676
2586,6-82,2019/1/19 6:40,8.553997785,1957.072957,1770.557418,2.561105387
2587,6-82,2019/1/19 6:50,8.293267408,1955.979214,1769.394293,2.364757582
2588,6-82,2019/1/19 7:00,8.89747496,1988.506992,1771.258768,4.693595833
2589,6-82,2019/1/19 7:10,7.58614092,1632.053085,1761.764711,0.86064675
2590,6-82,2019/1/19 7:20,7.362145216,1539.218212,1769.538542,0.061087836
2591,6-82,2019/1/19 7:30,7.333651389,1529.819124,1756.174557,0.13809351
2592,6-82,2019/1/19 7:40,7.223131167,1481.898904,1764.609124,0.050837081
2593,6-82,2019/1/19 7:50,7.844129277,1469.716549,1756.251655,2.472932211
2594,6-82,2019/1/19 8:00,7.632160399,1336.644342,1760.856932,3.505674961
2595,6-82,2019/1/19 8:10,8.028795133,1246.708332,1743.348602,7.696817117
2596,6-82,2019/1/19 8:20,8.699054634,1771.260922,1768.404423,6.574567801
2597,6-82,2019/1/19 8:30,8.707795393,1917.271341,1769.504563,5.01470281
2598,6-82,2019/1/19 8:40,6.777418678,1124.37793,1683.916186,2.698198824
2599,6-82,2019/1/19 8:50,6.513960923,733.6444786,1497.776244,4.826022272
2600,6-82,2019/1/19 9:00,6.767582551,584.6907528,1383.326788,7.599559934
2601,6-82,2019/1/19 9:10,5.751522812,436.3772577,1262.303127,6.282046231
2602,6-82,2019/1/19 9:20,5.76410834,316.4655473,1151.488168,9.216012402
2603,6-82,2019/1/19 9:30,6.273536634,345.918184,1159.084576,10.74264027
2604,6-82,2019/1/19 9:40,7.729087944,1617.407583,1748.258965,0.866147153
2605,6-82,2019/1/19 9:50,7.897213374,1623.356483,1749.406346,1.113165356
2606,6-82,2019/1/19 10:00,8.198979031,1506.681547,1736.122783,3.369498277
2607,6-82,2019/1/19 10:10,7.524882049,778.6213807,1545.64453,8.102430313
2608,6-82,2019/1/19 10:20,7.905351316,870.8515834,1567.554972,9.248848208
2609,6-82,2019/1/19 10:30,8.701554195,834.3223047,1545.672698,12.13064389
2610,6-82,2019/1/19 10:40,9.090889079,834.7491348,1547.813266,12.74602252
2611,6-82,2019/1/19 10:50,9.224101403,794.467335,1524.171773,13.18055458
2612,6-82,2019/1/19 11:00,10.17563253,823.7405526,1539.177233,14.81109138
2613,6-82,2019/1/19 11:10,9.915945988,815.4085352,1536.546738,14.26988476
2614,6-82,2019/1/19 11:20,9.948916782,831.0232882,1544.473097,13.98078023
2615,6-82,2019/1/19 11:30,7.800322548,668.5800431,1442.954062,10.32459409
2616,6-82,2019/1/19 11:40,6.844881992,503.6291914,1311.326255,10.31734356
2617,6-82,2019/1/19 11:50,7.361652584,396.9580055,1218.123224,13.67325749
2618,6-82,2019/1/19 12:00,8.884624837,564.5231731,1359.065202,15.73399259
2619,6-82,2019/1/19 12:10,8.062655489,714.6151081,1473.485613,11.41150752
2620,6-82,2019/1/19 12:20,7.32428571,753.8209519,1513.371142,7.978087859
2621,6-82,2019/1/19 12:30,6.975272967,670.9809376,1457.720755,7.725485861
2622,6-82,2019/1/19 12:40,6.252524823,571.7703408,1360.458798,5.943521187
2623,6-82,2019/1/19 12:50,7.401967482,461.1154422,1292.060395,11.36317063
2624,6-82,2019/1/19 13:00,7.485037773,662.8445597,1415.150821,9.761552603
2625,6-82,2019/1/19 13:10,8.145372976,1639.620379,1744.688326,1.3336816
2626,6-82,2019/1/19 13:20,7.439635817,1511.261052,1711.873611,0.672966253
2627,6-82,2019/1/19 13:30,7.094666258,1398.916622,1712.139719,0.108341317
2628,6-82,2019/1/19 13:40,6.952373507,1365.686362,1687.247227,0.151261146
2629,6-82,2019/1/19 13:50,6.818939145,1169.763872,1653.998928,0.010000737
2630,6-82,2019/1/19 14:00,6.187333005,935.3824891,1552.347226,0.019751455
2631,6-82,2019/1/19 14:10,6.757430366,1158.737509,1694.477195,0.010000737
2632,6-82,2019/1/19 14:20,6.078547714,817.6671558,1514.129724,0.010000737
2633,6-82,2019/1/19 14:30,6.13391073,834.5001486,1524.996673,0.010000737
2634,6-82,2019/1/19 14:40,5.862381219,691.344149,1448.118923,0.010000737
2635,6-82,2019/1/19 14:50,5.579861403,582.9923367,1360.584813,0.010000737
2636,6-82,2019/1/19 15:00,6.187538833,834.6157492,1532.259803,0.010000737
2637,6-82,2019/1/19 15:10,5.275228761,565.2967992,1362.426918,0.010000737
2638,6-82,2019/1/19 15:20,5.115608843,483.3904757,1287.541342,0.010000737
2639,6-82,2019/1/19 15:30,5.569613664,684.4082081,1417.731602,0.010000737
2640,6-82,2019/1/19 15:40,5.038081438,469.3318606,1275.673757,0.010000737
2641,6-82,2019/1/19 15:50,5.146830043,462.0313413,1268.631137,0.010000737
2642,6-82,2019/1/19 16:00,5.316800649,554.8839967,1340.941738,0.010000737
2643,6-82,2019/1/19 16:10,5.137199802,510.6362669,1305.197231,0.010000737
2644,6-82,2019/1/19 16:20,4.575850533,322.0231903,1160.500567,0.010000737
2645,6-82,2019/1/19 16:30,4.684290333,295.1953348,1137.191521,0.010000737
2646,6-82,2019/1/19 16:40,4.536520752,276.9040203,1114.199151,0.010000737
2647,6-82,2019/1/19 16:50,4.621208367,348.5309295,1188.762233,0.010000737
2648,6-82,2019/1/19 17:00,5.876606069,678.4326312,1443.049397,0.010000737
2649,6-82,2019/1/19 17:10,6.25899397,851.1197247,1553.992042,0.010000737
2650,6-82,2019/1/19 17:20,5.414639785,554.8928904,1358.383722,0.010000737
2651,6-82,2019/1/19 17:30,5.798034857,797.3750925,1487.22848,0.010000737
2652,6-82,2019/1/19 17:40,7.711768183,1588.605647,1719.499041,1.235341023
2653,6-82,2019/1/19 17:50,8.286849619,1732.063994,1766.658479,1.042826832
2654,6-82,2019/1/19 18:00,7.567843382,1468.0537,1751.028752,0.278270507
